time (s)	det(V)
6646.773540	0.327517	
6646.775540	0.345150	
6646.779539	0.357974	
6646.781540	0.390068	
6646.785540	0.408416	
6646.787540	0.457208	
6646.789540	0.471399	
6646.791540	0.493922	
6646.793540	0.517649	
6646.797539	0.539141	
6646.799540	0.586665	
6646.801539	0.614108	
6646.805540	0.642206	
6646.807539	0.703869	
6646.809539	0.732191	
6646.811540	0.759752	
6646.813539	0.795447	
6646.815540	0.827934	
6646.819540	0.860343	
6646.823540	0.932304	
6646.825541	1.008602	
6646.827540	1.051033	
6646.829541	1.085083	
6646.831540	1.134284	
6646.835539	1.176702	
6646.837540	1.259585	
6646.839539	1.297178	
6646.841540	1.347562	
6646.843540	1.398275	
6646.845539	1.446581	
6646.847540	1.505752	
6646.849540	1.555836	
6646.851540	1.592777	
6646.855539	1.596536	
6646.859539	1.597044	
6646.861540	1.596996	
6646.863539	1.597059	
6646.865540	1.597092	
6646.867539	1.597067	
6646.869540	1.597083	
6646.873539	1.597113	
6646.875540	1.597142	
6646.877539	1.597076	
6646.881540	1.597130	
6646.883539	1.597125	
6646.885539	1.596990	
6646.887539	1.596981	
6646.889539	1.597021	
6646.893541	1.596977	
6646.895540	1.597109	
6646.899540	1.597069	
6646.901539	1.597114	
6646.903539	1.597082	
6646.905540	1.597122	
6646.907540	1.597075	
6646.911540	1.597064	
6646.913540	1.597154	
6646.915540	1.597175	
6646.917540	1.597111	
6646.919540	1.597104	
6646.921540	1.597100	
6646.923540	1.597076	
6646.925540	1.597043	
6646.927540	1.597040	
6646.931539	1.597008	
6646.933540	1.597082	
6646.935539	1.597090	
6646.937539	1.597074	
6646.939540	1.597005	
6646.941539	1.596980	
6646.943540	1.597085	
6646.945540	1.597122	
6646.947540	1.597124	
6646.951539	1.597081	
6646.953539	1.597132	
6646.957540	1.597163	
6646.959541	1.597118	
6646.961539	1.597063	
6646.963539	1.597059	
6646.965540	1.597071	
6646.969539	1.596973	
6646.971541	1.597033	
6646.973540	1.597079	
6646.975539	1.597084	
6646.977540	1.597073	
6646.979540	1.597040	
6646.981539	1.597026	
6646.983539	1.596977	
6646.985539	1.596998	
6646.989539	1.596961	
6646.991540	1.597028	
6646.993539	1.596508	
6646.995539	1.565795	
6646.997540	1.473982	
6646.999540	1.374519	
6647.001539	1.306858	
6647.003539	1.238015	
6647.005541	1.155380	
6647.009539	1.044242	
6647.013539	0.823048	
6647.015541	0.703918	
6647.017540	0.599311	
6647.019539	0.484650	
6647.021540	0.380789	
6647.023540	0.295742	
6647.027539	0.236491	
6647.029539	0.022748	
6647.031540	-0.083129	
6647.035540	-0.185339	
6647.037540	-0.338550	
6647.039541	-0.431443	
6647.041540	-0.540539	
6647.043540	-0.640034	
6647.045540	-0.725070	
6647.049540	-0.816567	
6647.053540	-0.994245	
6647.055539	-1.176450	
6647.057540	-1.267572	
6647.059540	-1.345888	
6647.061540	-1.431098	
6647.065539	-1.509700	
6647.067540	-1.659585	
6647.069539	-1.663832	
6647.073540	-1.663951	
6647.075539	-1.664222	
6647.077540	-1.664210	
6647.079540	-1.664296	
6647.081540	-1.664386	
6647.085539	-1.664513	
6647.087539	-1.664679	
6647.091540	-1.664731	
6647.093540	-1.664908	
6647.095540	-1.665004	
6647.097540	-1.665017	
6647.099539	-1.665055	
6647.103539	-1.665137	
6647.105539	-1.665202	
6647.107540	-1.665177	
6647.111540	-1.665273	
6647.113539	-1.665220	
6647.115540	-1.665270	
6647.117539	-1.665264	
6647.119539	-1.665279	
6647.123539	-1.665244	
6647.127539	-1.665281	
6647.129540	-1.665339	
6647.131539	-1.665333	
6647.133540	-1.665305	
6647.135539	-1.665282	
6647.137539	-1.665312	
6647.141539	-1.665326	
6647.143539	-1.665329	
6647.145540	-1.665240	
6647.149540	-1.665209	
6647.151540	-1.665167	
6647.153539	-1.665167	
6647.155540	-1.665134	
6647.157541	-1.665074	
6647.161539	-1.665085	
6647.165539	-1.665061	
6647.167540	-1.664896	
6647.169540	-1.664804	
6647.171540	-1.664707	
6647.173540	-1.664671	
6647.175541	-1.664676	
6647.177539	-1.664580	
6647.179540	-1.664545	
6647.181539	-1.664490	
6647.183539	-1.664378	
6647.185539	-1.664336	
6647.189540	-1.664224	
6647.191540	-1.664147	
6647.193540	-1.664089	
6647.195540	-1.664028	
6647.197541	-1.663957	
6647.199540	-1.663864	
6647.201539	-1.663830	
6647.203541	-1.663855	
6647.205540	-1.653948	
6647.209540	-1.602467	
6647.211540	-1.505958	
6647.213539	-1.451905	
6647.215539	-1.406380	
6647.217540	-1.361438	
6647.219539	-1.312981	
6647.221540	-1.277050	
6647.223540	-1.240944	
6647.225540	-1.204850	
6647.227540	-1.163047	
6647.231539	-1.124545	
6647.233540	-1.044147	
6647.235539	-1.004635	
6647.237541	-0.971430	
6647.239539	-0.941684	
6647.241540	-0.907701	
6647.243540	-0.877525	
6647.245540	-0.850065	
6647.247540	-0.815097	
6647.249539	-0.789835	
6647.253540	-0.758464	
6647.255540	-0.703561	
6647.257539	-0.672756	
6647.259540	-0.652069	
6647.261540	-0.627464	
6647.263541	-0.599581	
6647.267539	-0.578001	
6647.269540	-0.539098	
6647.271539	-0.519079	
6647.275540	-0.499261	
6647.277541	-0.456868	
6647.279540	-0.441859	
6647.281540	-0.423721	
6647.283540	-0.405789	
6647.285540	-0.389616	
6647.289539	-0.380832	
6647.293540	-0.353788	
6647.295540	-0.320658	
6647.297540	-0.306502	
6647.299540	-0.294177	
6647.301540	-0.280569	
6647.305539	-0.267607	
6647.307539	-0.253783	
6647.309539	-0.245048	
6647.311540	-0.235170	
6647.313541	-0.220078	
6647.315541	-0.212790	
6647.317540	-0.199609	
6647.319539	-0.191930	
6647.321540	-0.185375	
6647.325539	-0.177392	
6647.327540	-0.167670	
6647.329540	-0.160409	
6647.331540	-0.152731	
6647.333540	-0.139655	
6647.335540	-0.132581	
6647.337540	-0.125786	
6647.339539	-0.124501	
6647.341541	-0.116708	
6647.345539	-0.115425	
6647.347540	-0.105752	
6647.351540	-0.103552	
6647.353539	-0.083678	
6647.355539	-0.086977	
6647.357540	-0.081652	
6647.359540	-0.079415	
6647.363539	-0.073850	
6647.365539	-0.071222	
6647.367542	-0.068513	
6647.371540	-0.064877	
6647.373539	-0.055004	
6647.375539	-0.051734	
6647.377540	-0.048246	
6647.379540	-0.044815	
6647.381540	-0.043577	
6647.385539	-0.044907	
6647.389540	-0.036567	
6647.391539	-0.029592	
6647.393539	-0.030293	
6647.395539	-0.031276	
6647.397539	-0.024312	
6647.401539	-0.025130	
6647.403540	-0.025728	
6647.405540	-0.028039	
6647.407539	-0.023190	
6647.409540	-0.021485	
6647.411540	-0.017012	
6647.413540	-0.013602	
6647.415539	-0.015712	
6647.417540	-0.014692	
6647.421539	-0.014392	
6647.423539	-0.016226	
6647.425539	-0.015274	
6647.427541	-0.015775	
6647.429540	-0.009460	
6647.431540	-0.005007	
6647.433539	-0.005650	
6647.435540	-0.004652	
6647.437539	-0.003247	
6647.441539	-0.008698	
6647.445539	-0.010570	
6647.447540	0.001969	
6647.449540	0.001544	
6647.451539	0.000510	
6647.453540	0.003547	
6647.455539	-0.000835	
6647.457539	-0.000687	
6647.459540	-0.007323	
6647.461540	-0.007077	
6647.463539	-0.004513	
6647.467541	-0.004386	
6647.469540	0.004067	
6647.471540	0.003980	
6647.473540	0.000441	
6647.475540	0.002078	
6647.479539	0.003196	
6647.481539	-0.003851	
6647.483540	0.001710	
6647.487540	-0.001025	
6647.489540	0.002884	
6647.491541	0.002462	
6647.493540	0.002522	
6647.495543	0.002124	
6647.499540	0.006865	
6647.501540	0.001111	
6647.505540	0.002533	
6647.507539	0.007166	
6647.509540	0.003312	
6647.511541	0.003942	
6647.513539	0.006724	
6647.517539	0.005672	
6647.519540	0.003326	
6647.521540	0.001978	
6647.523540	-0.000496	
6647.525541	0.004582	
6647.527540	0.003648	
6647.529539	0.005248	
6647.531540	0.001923	
6647.533540	0.006588	
6647.537539	0.006029	
6647.539540	0.000121	
6647.541540	-0.000373	
6647.543540	-0.001691	
6647.545540	0.000361	
6647.547540	0.009738	
6647.549540	0.006801	
6647.551540	0.008312	
6647.553540	0.010373	
6647.557539	0.005127	
6647.559540	-0.002081	
6647.561540	-0.003848	
6647.563540	0.000274	
6647.565540	0.007341	
6647.567540	0.009438	
6647.569540	0.008134	
6647.571539	0.007520	
6647.573540	0.005830	
6647.577539	0.005750	
6647.579539	0.000010	
6647.583540	0.002299	
6647.585539	0.010648	
6647.587540	0.010679	
6647.589539	0.005077	
6647.591539	0.010476	
6647.595539	0.009008	
6647.597540	0.006174	
6647.599540	0.005261	
6647.603540	0.007066	
6647.605540	0.011645	
6647.607540	0.014289	
6647.609540	0.009745	
6647.611541	0.010960	
6647.613539	0.013015	
6647.617540	0.011214	
6647.621540	0.012326	
6647.623540	0.017027	
6647.625540	0.018636	
6647.627539	0.014485	
6647.629540	0.021579	
6647.633539	0.021015	
6647.635540	0.016748	
6647.637541	0.021158	
6647.639541	0.016375	
6647.641542	0.022938	
6647.643540	0.024149	
6647.645540	0.025882	
6647.647539	0.028450	
6647.649539	0.030364	
6647.653539	0.032257	
6647.655540	0.026662	
6647.657540	0.030815	
6647.659540	0.030749	
6647.661540	0.034829	
6647.663539	0.042039	
6647.665540	0.041201	
6647.667539	0.044408	
6647.669539	0.049936	
6647.673539	0.047334	
6647.675540	0.044035	
6647.679539	0.045868	
6647.681540	0.059315	
6647.683540	0.064545	
6647.685540	0.066482	
6647.687539	0.071386	
6647.691539	0.070823	
6647.693539	0.068764	
6647.695540	0.070791	
6647.699540	0.077413	
6647.701540	0.094987	
6647.703540	0.097200	
6647.705540	0.095270	
6647.707540	0.105073	
6647.711539	0.104502	
6647.713540	0.110094	
6647.717540	0.115232	
6647.719539	0.135176	
6647.721540	0.138055	
6647.723540	0.141976	
6647.725540	0.149855	
6647.729539	0.155564	
6647.731540	0.161767	
6647.733540	0.171489	
6647.735539	0.178198	
6647.737541	0.194348	
6647.739540	0.199199	
6647.741539	0.205832	
6647.743540	0.212114	
6647.745540	0.222521	
6647.749539	0.233782	
6647.751540	0.248114	
6647.753540	0.257890	
6647.755540	0.266463	
6647.757540	0.281899	
6647.759540	0.293389	
6647.761540	0.305071	
6647.763539	0.318578	
6647.765540	0.332844	
6647.769539	0.344495	
6647.771539	0.364492	
6647.775540	0.379009	
6647.777540	0.411940	
6647.779541	0.431105	
6647.781540	0.446597	
6647.783539	0.469098	
6647.787539	0.485785	
6647.789539	0.515303	
6647.791540	0.536920	
6647.795540	0.554910	
6647.797539	0.610416	
6647.799540	0.631755	
6647.801539	0.656548	
6647.803541	0.685466	
6647.805539	0.705738	
6647.809539	0.729284	
6647.813541	0.783556	
6647.815541	0.851198	
6647.817539	0.883290	
6647.819539	0.919592	
6647.821540	0.951665	
6647.825539	0.985975	
6647.827539	1.050460	
6647.829539	1.087555	
6647.833540	1.128762	
6647.835541	1.211066	
6647.837541	1.253784	
6647.839539	1.288642	
6647.841541	1.335597	
6647.843541	1.374328	
6647.847539	1.416987	
6647.851541	1.519854	
6647.853539	1.595689	
6647.855540	1.596762	
6647.857540	1.597054	
6647.859542	1.596962	
6647.863539	1.597015	
6647.865541	1.597049	
6647.867540	1.597134	
6647.869540	1.597196	
6647.871540	1.597193	
6647.873541	1.597100	
6647.875540	1.597125	
6647.877540	1.597130	
6647.879540	1.597119	
6647.883539	1.597088	
6647.887539	1.597221	
6647.889540	1.597143	
6647.891540	1.597103	
6647.893541	1.597109	
6647.895539	1.597143	
6647.897540	1.597101	
6647.901539	1.597080	
6647.903539	1.597175	
6647.905540	1.597164	
6647.909539	1.597181	
6647.911539	1.597065	
6647.913540	1.597100	
6647.915540	1.597147	
6647.917540	1.597034	
6647.921539	1.597118	
6647.923539	1.597162	
6647.927540	1.597234	
6647.929540	1.597116	
6647.931539	1.597047	
6647.933540	1.597034	
6647.935540	1.597066	
6647.939539	1.597071	
6647.941539	1.597177	
6647.943540	1.597179	
6647.945540	1.597178	
6647.947542	1.597182	
6647.949540	1.597126	
6647.951539	1.597136	
6647.953540	1.597143	
6647.955539	1.597132	
6647.959539	1.597121	
6647.961539	1.597162	
6647.963540	1.597170	
6647.965539	1.597200	
6647.967540	1.597074	
6647.969539	1.597005	
6647.971539	1.597016	
6647.973540	1.597063	
6647.975540	1.597082	
6647.979539	1.597084	
6647.981539	1.597144	
6647.985540	1.597240	
6647.987540	1.597129	
6647.989540	1.597102	
6647.991542	1.597143	
6647.993539	1.597100	
6647.997539	1.597137	
6647.999540	1.597184	
6648.001539	1.597121	
6648.005540	1.597189	
6648.007540	1.597023	
6648.009540	1.596606	
6648.011540	1.568752	
6648.013540	1.481909	
6648.015540	1.383189	
6648.019540	1.292329	
6648.023540	1.107095	
6648.025539	0.916878	
6648.027541	0.818496	
6648.029540	0.718602	
6648.031539	0.622511	
6648.035539	0.520411	
6648.037540	0.321822	
6648.039539	0.215570	
6648.041539	0.114087	
6648.043544	0.012416	
6648.045540	-0.091162	
6648.047540	-0.188419	
6648.049539	-0.291844	
6648.051540	-0.391866	
6648.055539	-0.491513	
6648.057539	-0.697875	
6648.059540	-0.802090	
6648.061540	-0.900729	
6648.063540	-0.992519	
6648.065540	-1.089041	
6648.067539	-1.184588	
6648.069540	-1.280477	
6648.071539	-1.374479	
6648.073540	-1.479071	
6648.075540	-1.583866	
6648.077539	-1.657433	
6648.081540	-1.663967	
6648.083540	-1.664099	
6648.085540	-1.664191	
6648.087540	-1.664297	
6648.089539	-1.664421	
6648.091540	-1.664536	
6648.093540	-1.664663	
6648.095540	-1.664777	
6648.097540	-1.664853	
6648.099540	-1.664958	
6648.101539	-1.665002	
6648.105540	-1.665064	
6648.107540	-1.665195	
6648.109539	-1.665318	
6648.111540	-1.665308	
6648.113541	-1.665326	
6648.117539	-1.665336	
6648.119540	-1.665310	
6648.121539	-1.665329	
6648.125540	-1.665315	
6648.127540	-1.665339	
6648.129540	-1.665327	
6648.131539	-1.665335	
6648.133540	-1.665385	
6648.137539	-1.665346	
6648.141539	-1.665373	
6648.143540	-1.665360	
6648.145540	-1.665422	
6648.147539	-1.665372	
6648.149540	-1.665402	
6648.151541	-1.665438	
6648.153540	-1.665434	
6648.155541	-1.665449	
6648.157539	-1.665428	
6648.159539	-1.665343	
6648.161539	-1.665397	
6648.165540	-1.665384	
6648.167539	-1.665472	
6648.169539	-1.665506	
6648.171540	-1.665505	
6648.173540	-1.665500	
6648.177539	-1.665480	
6648.179539	-1.665457	
6648.181540	-1.665446	
6648.185540	-1.665451	
6648.187539	-1.665394	
6648.189541	-1.665355	
6648.191540	-1.665281	
6648.193540	-1.665245	
6648.197539	-1.665171	
6648.201539	-1.665052	
6648.203540	-1.664893	
6648.205541	-1.664833	
6648.207540	-1.664726	
6648.209540	-1.664688	
6648.211539	-1.664574	
6648.215539	-1.664473	
6648.217540	-1.664403	
6648.219539	-1.664289	
6648.223540	-1.664168	
6648.225539	-1.664054	
6648.227540	-1.663984	
6648.229540	-1.663909	
6648.231540	-1.663793	
6648.235539	-1.649913	
6648.239539	-1.542599	
6648.241540	-1.439237	
6648.243540	-1.386613	
6648.245539	-1.338212	
6648.247540	-1.288093	
6648.249539	-1.244354	
6648.251540	-1.199244	
6648.253540	-1.159122	
6648.255540	-1.119355	
6648.259540	-1.078151	
6648.261540	-1.003229	
6648.263540	-0.956837	
6648.265540	-0.916956	
6648.267540	-0.884033	
6648.269540	-0.848336	
6648.271539	-0.815407	
6648.273539	-0.787042	
6648.275541	-0.762110	
6648.277540	-0.731331	
6648.281539	-0.703556	
6648.283540	-0.644031	
6648.285539	-0.614820	
6648.287539	-0.586231	
6648.289539	-0.568348	
6648.291540	-0.542971	
6648.295539	-0.521718	
6648.297540	-0.482378	
6648.299540	-0.465510	
6648.303541	-0.447242	
6648.305540	-0.404830	
6648.307539	-0.387321	
6648.309541	-0.368899	
6648.311542	-0.357728	
6648.313539	-0.342515	
6648.317539	-0.330330	
6648.321540	-0.299466	
6648.323539	-0.269206	
6648.325540	-0.258888	
6648.327541	-0.247234	
6648.329540	-0.237022	
6648.333539	-0.224483	
6648.335539	-0.207673	
6648.337540	-0.196944	
6648.339539	-0.192317	
6648.341540	-0.176866	
6648.343540	-0.169745	
6648.345540	-0.164751	
6648.347539	-0.149730	
6648.349540	-0.144091	
6648.353539	-0.139007	
6648.357539	-0.131794	
6648.359540	-0.115437	
6648.361540	-0.107712	
6648.363540	-0.100183	
6648.365539	-0.095712	
6648.367540	-0.091276	
6648.369539	-0.084100	
6648.371540	-0.086327	
6648.373540	-0.081263	
6648.375540	-0.078992	
6648.377540	-0.074095	
6648.381541	-0.068893	
6648.383541	-0.056912	
6648.385540	-0.051662	
6648.387540	-0.047478	
6648.389540	-0.046141	
6648.393539	-0.044494	
6648.395540	-0.045723	
6648.397540	-0.041010	
6648.399539	-0.039136	
6648.401540	-0.030641	
6648.403540	-0.025318	
6648.405540	-0.026647	
6648.407539	-0.023950	
6648.409539	-0.021699	
6648.413539	-0.025205	
6648.415539	-0.021965	
6648.417540	-0.022015	
6648.419540	-0.021588	
6648.421541	-0.011549	
6648.423540	-0.011729	
6648.425541	-0.010509	
6648.427540	-0.011938	
6648.429540	-0.007508	
6648.433539	-0.008085	
6648.437539	-0.009004	
6648.439540	-0.006724	
6648.441539	-0.002606	
6648.443539	-0.003175	
6648.445540	-0.006479	
6648.447539	0.002107	
6648.451539	0.000351	
6648.453539	-0.002112	
6648.455541	-0.004436	
6648.459540	-0.002532	
6648.461540	0.001716	
6648.463540	0.004428	
6648.465540	0.001700	
6648.467540	0.005882	
6648.471539	0.004825	
6648.473539	-0.001095	
6648.477540	-0.000808	
6648.479539	0.004319	
6648.481539	0.007290	
6648.483540	0.004993	
6648.485540	0.010111	
6648.489540	0.009974	
6648.491540	0.000975	
6648.493539	0.000878	
6648.497540	-0.003607	
6648.499540	0.008773	
6648.501539	0.004819	
6648.503540	0.008735	
6648.505540	0.006697	
6648.509539	0.005042	
6648.511539	-0.003467	
6648.515540	-0.002197	
6648.517539	0.004898	
6648.519540	0.008084	
6648.521540	0.004838	
6648.523540	0.004751	
6648.527539	0.004985	
6648.529539	-0.003541	
6648.531539	-0.001488	
6648.535540	-0.000887	
6648.537541	0.006532	
6648.539540	-0.000190	
6648.541540	0.001121	
6648.543540	0.000199	
6648.545540	-0.002741	
6648.549539	-0.003480	
6648.553541	-0.003536	
6648.555541	-0.001866	
6648.557540	0.000095	
6648.559539	-0.001494	
6648.561539	-0.000678	
6648.565539	-0.002347	
6648.567540	-0.006791	
6648.569540	-0.007194	
6648.573540	-0.008838	
6648.575540	-0.002675	
6648.577539	-0.003281	
6648.579540	-0.004796	
6648.581541	-0.003250	
6648.583540	-0.004971	
6648.587540	-0.007551	
6648.591540	-0.010429	
6648.593539	-0.008448	
6648.595540	-0.008702	
6648.597539	-0.004780	
6648.599540	-0.007059	
6648.603539	-0.005518	
6648.605539	-0.015964	
6648.607539	-0.012915	
6648.609540	-0.013916	
6648.613539	-0.005955	
6648.615540	-0.009270	
6648.617540	-0.011499	
6648.619540	-0.006658	
6648.621540	-0.011460	
6648.625540	-0.018301	
6648.629540	-0.018781	
6648.631540	-0.011538	
6648.633539	-0.009493	
6648.635539	-0.012830	
6648.637539	-0.006649	
6648.641539	-0.014537	
6648.643540	-0.018900	
6648.645541	-0.021178	
6648.649540	-0.015042	
6648.651540	-0.010172	
6648.653541	-0.011478	
6648.655539	-0.014892	
6648.657539	-0.012669	
6648.661539	-0.014669	
6648.663540	-0.020259	
6648.667540	-0.020208	
6648.669539	-0.012806	
6648.671539	-0.013726	
6648.673540	-0.013969	
6648.675540	-0.013328	
6648.679539	-0.013508	
6648.681540	-0.017827	
6648.683539	-0.017954	
6648.687540	-0.016777	
6648.689540	-0.014110	
6648.691539	-0.013281	
6648.693540	-0.013513	
6648.695540	-0.014523	
6648.697539	-0.010537	
6648.701540	-0.017486	
6648.705541	-0.013003	
6648.707540	-0.006725	
6648.709540	-0.010299	
6648.711540	-0.012624	
6648.713540	-0.005475	
6648.717539	-0.005115	
6648.719540	-0.006857	
6648.721539	-0.007223	
6648.723542	-0.007369	
6648.725540	-0.001556	
6648.727539	-0.000390	
6648.729540	-0.000151	
6648.731539	0.003870	
6648.733540	0.005267	
6648.737539	0.004622	
6648.739540	-0.000334	
6648.741541	0.002386	
6648.743540	0.003758	
6648.745540	0.007587	
6648.747540	0.017776	
6648.749539	0.018632	
6648.751539	0.019075	
6648.753540	0.025861	
6648.757539	0.019580	
6648.759540	0.022697	
6648.763540	0.024601	
6648.765539	0.039322	
6648.767540	0.044061	
6648.769539	0.044352	
6648.771540	0.052120	
6648.775539	0.051546	
6648.777539	0.051252	
6648.779539	0.055530	
6648.783540	0.065913	
6648.785540	0.081318	
6648.787540	0.085762	
6648.789540	0.086936	
6648.791541	0.093204	
6648.795539	0.098469	
6648.797540	0.106091	
6648.801540	0.111831	
6648.803540	0.136814	
6648.805540	0.139238	
6648.807540	0.145515	
6648.809539	0.155057	
6648.813539	0.162519	
6648.815540	0.178798	
6648.817539	0.189786	
6648.819539	0.198063	
6648.821542	0.214282	
6648.823540	0.225616	
6648.825539	0.237143	
6648.827539	0.246699	
6648.829539	0.257446	
6648.833539	0.270584	
6648.835539	0.295850	
6648.837539	0.311495	
6648.839540	0.322686	
6648.841540	0.343423	
6648.843541	0.360106	
6648.845539	0.371740	
6648.847539	0.392928	
6648.849539	0.411749	
6648.853539	0.428844	
6648.855540	0.459426	
6648.859540	0.481131	
6648.861540	0.529260	
6648.863540	0.555537	
6648.865539	0.577689	
6648.867540	0.604890	
6648.871539	0.633094	
6648.873540	0.678274	
6648.875540	0.708646	
6648.877539	0.737322	
6648.879540	0.772549	
6648.881540	0.807832	
6648.883540	0.841202	
6648.885539	0.873210	
6648.887540	0.911504	
6648.891539	0.941165	
6648.893539	1.011034	
6648.895540	1.046769	
6648.897540	1.091975	
6648.899540	1.135506	
6648.901540	1.179120	
6648.903540	1.219319	
6648.905540	1.257805	
6648.907540	1.299969	
6648.911539	1.344437	
6648.913541	1.435492	
6648.917542	1.483876	
6648.919540	1.587261	
6648.921540	1.596204	
6648.923540	1.596779	
6648.925540	1.596899	
6648.929539	1.597035	
6648.931540	1.597066	
6648.933540	1.597013	
6648.937540	1.597096	
6648.939539	1.597080	
6648.941539	1.596997	
6648.943540	1.597001	
6648.945540	1.597012	
6648.947540	1.597001	
6648.951540	1.597027	
6648.955541	1.597119	
6648.957540	1.597026	
6648.959540	1.596992	
6648.961539	1.596975	
6648.963540	1.596996	
6648.967539	1.597049	
6648.969539	1.597173	
6648.971539	1.597109	
6648.973539	1.597117	
6648.975540	1.597049	
6648.977540	1.596985	
6648.979539	1.597013	
6648.981540	1.596980	
6648.983539	1.597037	
6648.987539	1.596996	
6648.989540	1.596997	
6648.991540	1.597069	
6648.993539	1.596966	
6648.995540	1.597071	
6648.997540	1.596996	
6648.999540	1.596946	
6649.001539	1.596988	
6649.003540	1.596909	
6649.005540	1.596897	
6649.009540	1.596979	
6649.013540	1.597039	
6649.015540	1.597041	
6649.017540	1.596973	
6649.019540	1.596999	
6649.021540	1.597034	
6649.025539	1.597039	
6649.027540	1.597096	
6649.029540	1.597141	
6649.031539	1.597114	
6649.033541	1.597162	
6649.035541	1.597036	
6649.037540	1.597070	
6649.039540	1.597064	
6649.041540	1.597065	
6649.045539	1.597034	
6649.047539	1.597131	
6649.049540	1.597105	
6649.051539	1.597088	
6649.053541	1.597086	
6649.055540	1.597022	
6649.057540	1.596859	
6649.059540	1.594216	
6649.061540	1.540596	
6649.065539	1.451523	
6649.067539	1.282694	
6649.071540	1.202612	
6649.073540	1.037487	
6649.075540	0.948106	
6649.077539	0.856807	
6649.079540	0.766727	
6649.083539	0.677566	
6649.085540	0.487239	
6649.087540	0.398367	
6649.089540	0.302723	
6649.091543	0.214471	
6649.093539	0.121340	
6649.095540	0.022972	
6649.097540	-0.068486	
6649.099539	-0.164950	
6649.103539	-0.257936	
6649.105540	-0.447631	
6649.107539	-0.538673	
6649.109539	-0.631660	
6649.111540	-0.716504	
6649.113539	-0.803638	
6649.115540	-0.892580	
6649.117540	-0.981095	
6649.119539	-1.065115	
6649.123539	-1.153967	
6649.127539	-1.325117	
6649.129540	-1.489982	
6649.131540	-1.567396	
6649.133539	-1.644763	
6649.135548	-1.663891	
6649.137540	-1.664007	
6649.139539	-1.664100	
6649.141540	-1.664170	
6649.143540	-1.664268	
6649.145539	-1.664337	
6649.149540	-1.664456	
6649.151540	-1.664618	
6649.153540	-1.664686	
6649.155540	-1.664771	
6649.157539	-1.664783	
6649.159540	-1.664899	
6649.163539	-1.664968	
6649.165540	-1.665045	
6649.167541	-1.665089	
6649.171540	-1.665148	
6649.173539	-1.665190	
6649.175540	-1.665211	
6649.177540	-1.665242	
6649.179540	-1.665214	
6649.183539	-1.665285	
6649.187539	-1.665295	
6649.189540	-1.665322	
6649.191540	-1.665320	
6649.193540	-1.665318	
6649.195541	-1.665335	
6649.197539	-1.665310	
6649.199540	-1.665362	
6649.201540	-1.665356	
6649.203540	-1.665304	
6649.205540	-1.665306	
6649.209540	-1.665236	
6649.211540	-1.665267	
6649.213540	-1.665282	
6649.215540	-1.665236	
6649.217539	-1.665237	
6649.219540	-1.665169	
6649.223539	-1.665111	
6649.225539	-1.665045	
6649.227540	-1.665041	
6649.231539	-1.664974	
6649.233539	-1.664891	
6649.235540	-1.664804	
6649.237540	-1.664803	
6649.239540	-1.664691	
6649.243539	-1.664671	
6649.247539	-1.664478	
6649.249540	-1.664386	
6649.251540	-1.664320	
6649.253540	-1.664268	
6649.255540	-1.664238	
6649.257540	-1.664120	
6649.259541	-1.664095	
6649.261539	-1.664017	
6649.263540	-1.663998	
6649.265539	-1.663886	
6649.269540	-1.663793	
6649.271544	-1.612511	
6649.273540	-1.564103	
6649.275539	-1.516338	
6649.277540	-1.470899	
6649.279540	-1.422129	
6649.281540	-1.374435	
6649.283540	-1.332167	
6649.285540	-1.292613	
6649.287540	-1.252645	
6649.291540	-1.217385	
6649.293540	-1.133220	
6649.295540	-1.093863	
6649.297540	-1.053562	
6649.299540	-1.018775	
6649.301540	-0.981489	
6649.303540	-0.944737	
6649.305540	-0.920847	
6649.307540	-0.886738	
6649.309539	-0.855901	
6649.313539	-0.824096	
6649.315540	-0.759887	
6649.317539	-0.728359	
6649.319540	-0.700578	
6649.321539	-0.678793	
6649.323540	-0.648169	
6649.327539	-0.626439	
6649.329540	-0.583008	
6649.331540	-0.560281	
6649.335540	-0.535197	
6649.337539	-0.486636	
6649.339539	-0.470811	
6649.341540	-0.456062	
6649.343540	-0.438018	
6649.347539	-0.425456	
6649.349540	-0.393531	
6649.353540	-0.375702	
6649.355540	-0.343247	
6649.357540	-0.326414	
6649.359540	-0.315759	
6649.361539	-0.302664	
6649.365539	-0.288592	
6649.367540	-0.268177	
6649.369539	-0.257188	
6649.373540	-0.247446	
6649.375540	-0.222160	
6649.377540	-0.214342	
6649.379540	-0.205972	
6649.381539	-0.192030	
6649.383539	-0.184899	
6649.387540	-0.179965	
6649.391540	-0.167477	
6649.393540	-0.148172	
6649.395541	-0.143542	
6649.397541	-0.131721	
6649.399539	-0.125556	
6649.403539	-0.118947	
6649.405541	-0.115789	
6649.407540	-0.109296	
6649.409547	-0.106926	
6649.411540	-0.097208	
6649.413540	-0.091455	
6649.415540	-0.083606	
6649.417540	-0.083146	
6649.419540	-0.072300	
6649.423539	-0.072452	
6649.425540	-0.070013	
6649.427540	-0.069901	
6649.429539	-0.063326	
6649.431540	-0.053976	
6649.433540	-0.048585	
6649.435540	-0.047071	
6649.437540	-0.042953	
6649.439539	-0.043257	
6649.443539	-0.041140	
6649.445539	-0.043153	
