time (s)	det(V)
5551.283540	0.038920	
5551.287539	0.035651	
5551.289540	0.028276	
5551.291539	0.027952	
5551.293539	0.031533	
5551.295542	0.036747	
5551.297540	0.039181	
5551.299540	0.041555	
5551.301540	0.034688	
5551.303540	0.034628	
5551.307539	0.033565	
5551.309540	0.029684	
5551.311540	0.029573	
5551.313540	0.032866	
5551.315541	0.036599	
5551.317539	0.036479	
5551.319541	0.032333	
5551.321540	0.030306	
5551.323540	0.032034	
5551.327539	0.031701	
5551.329540	0.028433	
5551.333540	0.030695	
5551.335540	0.030307	
5551.337539	0.031030	
5551.339540	0.028623	
5551.341539	0.027409	
5551.345539	0.030980	
5551.347540	0.022932	
5551.349540	0.025892	
5551.351540	0.021119	
5551.353540	0.027462	
5551.355540	0.026204	
5551.357540	0.022245	
5551.359540	0.024590	
5551.361539	0.027953	
5551.365539	0.025596	
5551.367539	0.018366	
5551.369540	0.018528	
5551.371542	0.015420	
5551.373540	0.018859	
5551.375539	0.022641	
5551.377539	0.020466	
5551.379539	0.020312	
5551.381540	0.023950	
5551.385539	0.021506	
5551.387540	0.012088	
5551.389539	0.009664	
5551.391539	0.009634	
5551.393541	0.019440	
5551.395539	0.018286	
5551.397539	0.017892	
5551.399539	0.015967	
5551.401540	0.013191	
5551.405539	0.012039	
5551.407539	0.004965	
5551.411540	0.006096	
5551.413540	0.012458	
5551.415539	0.012874	
5551.417540	0.010236	
5551.419540	0.011763	
5551.423539	0.006211	
5551.425540	-0.002341	
5551.427540	0.000282	
5551.431540	0.003004	
5551.433539	0.009170	
5551.435539	0.000968	
5551.437540	0.002428	
5551.439540	0.001520	
5551.443539	-0.004550	
5551.445540	-0.003816	
5551.449540	-0.004391	
5551.451539	0.000080	
5551.453541	-0.001754	
5551.455543	-0.005813	
5551.457539	-0.006119	
5551.461539	-0.003487	
5551.463540	-0.008511	
5551.465539	-0.010190	
5551.469540	-0.011349	
5551.471539	-0.007649	
5551.473539	-0.009812	
5551.475539	-0.011992	
5551.477539	-0.009697	
5551.479539	-0.008675	
5551.483539	-0.014979	
5551.487540	-0.019102	
5551.489540	-0.011817	
5551.491540	-0.018756	
5551.493539	-0.013380	
5551.495540	-0.013987	
5551.499539	-0.011484	
5551.501539	-0.022522	
5551.503540	-0.024211	
5551.507540	-0.025353	
5551.509540	-0.015940	
5551.511540	-0.017284	
5551.513539	-0.018830	
5551.515540	-0.016281	
5551.519539	-0.021642	
5551.521540	-0.029609	
5551.525540	-0.031068	
5551.527539	-0.023101	
5551.529539	-0.021605	
5551.531539	-0.024576	
5551.533540	-0.021577	
5551.537539	-0.025950	
5551.539540	-0.033830	
5551.541540	-0.037906	
5551.545540	-0.030608	
5551.547542	-0.025107	
5551.549540	-0.023068	
5551.551540	-0.028539	
5551.553540	-0.029454	
5551.555540	-0.030908	
5551.559540	-0.037295	
5551.563540	-0.036091	
5551.565541	-0.026394	
5551.567542	-0.029194	
5551.569539	-0.031821	
5551.571539	-0.034144	
5551.575540	-0.031570	
5551.577539	-0.038007	
5551.579540	-0.034435	
5551.581540	-0.035091	
5551.583540	-0.030832	
5551.585540	-0.033357	
5551.587540	-0.031867	
5551.589540	-0.034274	
5551.591547	-0.036235	
5551.595539	-0.030999	
5551.597540	-0.036006	
5551.599540	-0.033968	
5551.601540	-0.037599	
5551.603540	-0.031519	
5551.605540	-0.030284	
5551.607539	-0.031026	
5551.609540	-0.030152	
5551.611539	-0.025554	
5551.615539	-0.024410	
5551.617541	-0.029972	
5551.621540	-0.028758	
5551.623540	-0.023916	
5551.625539	-0.020611	
5551.627539	-0.018444	
5551.629539	-0.014203	
5551.633539	-0.011438	
5551.635540	-0.016139	
5551.637539	-0.016603	
5551.641540	-0.015546	
5551.643540	0.001032	
5551.645540	-0.000110	
5551.647539	0.005520	
5551.649540	0.010131	
5551.653539	0.008279	
5551.655539	0.011694	
5551.659540	0.010690	
5551.661539	0.031090	
5551.663539	0.036209	
5551.665540	0.039305	
5551.667540	0.045801	
5551.671539	0.050905	
5551.673539	0.054468	
5551.675540	0.060427	
5551.679540	0.070798	
5551.681540	0.093545	
5551.683539	0.102033	
5551.685540	0.103875	
5551.687539	0.112301	
5551.689540	0.122407	
5551.693539	0.122811	
5551.697540	0.150056	
5551.699540	0.185226	
5551.701539	0.190947	
5551.703540	0.206342	
5551.705540	0.221165	
5551.709539	0.230701	
5551.711540	0.264191	
5551.713540	0.279895	
5551.715540	0.302464	
5551.717541	0.325726	
5551.719541	0.344723	
5551.721540	0.361100	
5551.723540	0.381465	
5551.725539	0.405634	
5551.729539	0.430216	
5551.731539	0.479958	
5551.733539	0.510525	
5551.735539	0.536914	
5551.737541	0.571506	
5551.739539	0.606800	
5551.741540	0.636853	
5551.743540	0.677853	
5551.745540	0.714759	
5551.747540	0.755757	
5551.751540	0.795151	
5551.755540	0.876214	
5551.757540	0.977287	
5551.759540	1.033152	
5551.761539	1.084508	
5551.763539	1.143470	
5551.767539	1.197240	
5551.769539	1.306596	
5551.771540	1.369353	
5551.775540	1.436863	
5551.777540	1.582449	
5551.779541	1.596511	
5551.781539	1.597083	
5551.783540	1.597133	
5551.785539	1.597114	
5551.789539	1.597110	
5551.793540	1.597154	
5551.795540	1.597116	
5551.797541	1.597162	
5551.799540	1.597166	
5551.801539	1.597198	
5551.805539	1.597083	
5551.807539	1.597162	
5551.809540	1.597182	
5551.811540	1.597196	
5551.813542	1.597147	
5551.815540	1.597108	
5551.817540	1.597132	
5551.819540	1.597120	
5551.821540	1.597200	
5551.825539	1.597129	
5551.827540	1.597149	
5551.829540	1.597182	
5551.831540	1.597180	
5551.833540	1.597150	
5551.835540	1.597080	
5551.837541	1.597106	
5551.839539	1.597099	
5551.841539	1.597080	
5551.845539	1.597176	
5551.847539	1.597157	
5551.851540	1.597216	
5551.853539	1.597142	
5551.855540	1.597106	
5551.857540	1.597204	
5551.859540	1.597130	
5551.863540	1.597084	
5551.865539	1.597150	
5551.867540	1.597106	
5551.871540	1.597197	
5551.873540	1.597126	
5551.875540	1.597125	
5551.877540	1.597103	
5551.879540	1.597100	
5551.881540	1.597066	
5551.885539	1.597185	
5551.889540	1.597175	
5551.891539	1.597249	
5551.893540	1.597251	
5551.895540	1.597245	
5551.897539	1.597237	
5551.901539	1.597159	
5551.903539	1.597212	
5551.905540	1.597245	
5551.907539	1.597252	
5551.909542	1.597217	
5551.911539	1.597223	
5551.913541	1.597230	
5551.915541	1.597189	
5551.917542	1.597215	
5551.921539	1.597179	
5551.923540	1.597238	
5551.925539	1.597256	
5551.927539	1.597226	
5551.929540	1.597234	
5551.931539	1.597175	
5551.933540	1.597183	
5551.935540	1.597188	
5551.937540	1.597152	
5551.941539	1.597183	
5551.943539	1.597167	
5551.947540	1.596529	
5551.949540	1.437432	
5551.951540	1.315989	
5551.953540	1.206402	
5551.955540	1.093244	
5551.959539	0.977463	
5551.961541	0.746366	
5551.963539	0.633581	
5551.967540	0.520617	
5551.969540	0.301755	
5551.971540	0.184955	
5551.973539	0.068468	
5551.975539	-0.047911	
5551.977539	-0.163056	
5551.981539	-0.283928	
5551.985540	-0.515700	
5551.987541	-0.748238	
5551.989539	-0.869591	
5551.991540	-0.987189	
5551.993540	-1.099819	
5551.997539	-1.220530	
5551.999539	-1.459195	
5552.001540	-1.585535	
5552.005540	-1.661978	
5552.007540	-1.663942	
5552.009540	-1.664134	
5552.011539	-1.664327	
5552.013539	-1.664437	
5552.017539	-1.664608	
5552.021539	-1.664904	
5552.023540	-1.665099	
5552.025540	-1.665223	
5552.027539	-1.665245	
5552.029539	-1.665304	
5552.031540	-1.665340	
5552.035539	-1.665330	
5552.037540	-1.665339	
5552.039540	-1.665347	
5552.043540	-1.665295	
5552.045539	-1.665352	
5552.047539	-1.665344	
5552.049540	-1.665344	
5552.051539	-1.665317	
5552.055539	-1.665284	
5552.059539	-1.665264	
5552.061540	-1.665338	
5552.063540	-1.665395	
5552.065540	-1.665447	
5552.067540	-1.665426	
5552.069541	-1.665344	
5552.071539	-1.665368	
5552.073539	-1.665338	
5552.075540	-1.665323	
5552.077539	-1.665315	
5552.079542	-1.665316	
5552.083540	-1.665284	
5552.085540	-1.665308	
5552.087540	-1.665331	
5552.089541	-1.665368	
5552.091540	-1.665359	
5552.093541	-1.665392	
5552.095539	-1.665397	
5552.097541	-1.665306	
5552.099540	-1.665300	
5552.101539	-1.665350	
5552.105540	-1.665291	
5552.107539	-1.665290	
5552.109540	-1.665285	
5552.111540	-1.665277	
5552.113540	-1.665322	
5552.117539	-1.665277	
5552.119540	-1.665319	
5552.121540	-1.665314	
5552.125540	-1.665267	
5552.127540	-1.665282	
5552.129540	-1.665281	
5552.131539	-1.665302	
5552.133541	-1.665248	
5552.137539	-1.665226	
5552.141539	-1.665069	
5552.143540	-1.664835	
5552.145541	-1.664735	
5552.147540	-1.664672	
5552.149540	-1.664531	
5552.151540	-1.664430	
5552.155540	-1.664329	
5552.157540	-1.664147	
5552.159540	-1.664046	
5552.163540	-1.663974	
5552.165540	-1.663754	
5552.167540	-1.662395	
5552.169541	-1.611537	
5552.171540	-1.547966	
5552.175539	-1.486824	
5552.179539	-1.365710	
5552.181540	-1.256900	
5552.183539	-1.204444	
5552.185539	-1.159315	
5552.187539	-1.114542	
5552.189540	-1.066943	
5552.191540	-1.024969	
5552.193540	-0.983181	
5552.195540	-0.940647	
5552.199540	-0.902489	
5552.201539	-0.829424	
5552.203540	-0.788736	
5552.205540	-0.756464	
5552.207540	-0.723513	
5552.209539	-0.688460	
5552.211539	-0.658964	
5552.213539	-0.628949	
5552.215540	-0.608611	
5552.217540	-0.581737	
5552.219540	-0.555281	
5552.223541	-0.533845	
5552.225540	-0.480691	
5552.227540	-0.458841	
5552.229540	-0.440995	
5552.231540	-0.421136	
5552.235539	-0.401927	
5552.237539	-0.376012	
5552.239540	-0.364571	
5552.243540	-0.348183	
5552.245542	-0.308895	
5552.247539	-0.295827	
5552.249540	-0.280456	
5552.251539	-0.272732	
5552.253539	-0.262277	
5552.257539	-0.254046	
5552.261540	-0.231719	
5552.263542	-0.203124	
5552.265541	-0.193909	
5552.267540	-0.189530	
5552.269540	-0.179373	
5552.273539	-0.171498	
5552.275540	-0.162102	
5552.277539	-0.152970	
5552.279539	-0.142071	
5552.281540	-0.133393	
5552.283540	-0.127323	
5552.285539	-0.122187	
5552.287540	-0.119072	
5552.289540	-0.113837	
5552.293539	-0.109586	
5552.295540	-0.100392	
5552.297540	-0.095280	
5552.299540	-0.089059	
5552.301540	-0.085335	
5552.303541	-0.078739	
5552.305540	-0.077263	
5552.307541	-0.076423	
5552.309540	-0.067169	
5552.313539	-0.063874	
5552.315539	-0.061208	
5552.319540	-0.060500	
5552.321540	-0.051215	
5552.323540	-0.049429	
5552.325540	-0.046170	
5552.327539	-0.040150	
5552.331539	-0.036500	
5552.333540	-0.038012	
5552.335540	-0.037329	
5552.339540	-0.037881	
5552.341539	-0.030162	
5552.343539	-0.025993	
5552.345540	-0.023850	
5552.347539	-0.019003	
5552.351539	-0.022107	
5552.353539	-0.025999	
5552.357540	-0.026595	
5552.359539	-0.014481	
5552.361539	-0.015343	
5552.363540	-0.012080	
5552.365540	-0.009980	
5552.369539	-0.010671	
5552.371539	-0.017130	
5552.373539	-0.016690	
5552.377540	-0.015190	
5552.379540	-0.006890	
5552.381540	-0.004970	
5552.383539	-0.005437	
5552.385540	-0.004941	
5552.387540	-0.008603	
5552.391540	-0.012065	
5552.395540	-0.007520	
5552.397542	-0.000159	
5552.399539	-0.000616	
5552.401540	-0.005227	
5552.403539	-0.001760	
5552.407539	-0.005275	
5552.409540	-0.008080	
5552.411540	-0.007785	
5552.413539	-0.003338	
5552.415540	-0.001988	
5552.417540	0.000834	
5552.419540	-0.000391	
5552.421539	-0.002046	
5552.423541	0.000012	
5552.427539	-0.000795	
5552.429541	-0.003569	
5552.431540	-0.003801	
5552.433540	-0.003148	
5552.435543	0.001557	
5552.437540	-0.000084	
5552.439539	-0.000457	
5552.443539	0.000598	
5552.445540	0.003209	
5552.447540	-0.003459	
5552.449545	-0.000756	
5552.453540	-0.007164	
5552.455540	-0.003906	
5552.457540	-0.000602	
5552.459540	0.001529	
5552.461540	0.001791	
5552.463539	0.003161	
5552.465539	0.004344	
5552.467540	-0.005058	
5552.469540	-0.004824	
5552.471540	-0.006179	
5552.473544	-0.006121	
5552.477540	-0.004054	
5552.479540	0.005921	
5552.481539	0.002616	
5552.483540	0.002476	
5552.485541	0.001160	
5552.489539	-0.001181	
5552.491540	-0.007541	
5552.493539	-0.002208	
5552.497540	-0.003555	
5552.499540	0.005709	
5552.501540	-0.001281	
5552.503539	0.000927	
5552.505540	0.000255	
5552.509539	-0.002754	
5552.511540	-0.002736	
5552.515540	-0.003608	
5552.517540	0.001854	
5552.519540	0.002927	
5552.521539	-0.001687	
5552.523539	-0.000051	
5552.527539	0.001768	
5552.529540	-0.001125	
5552.531539	-0.001281	
5552.535540	-0.000891	
5552.537540	0.004108	
5552.539540	0.003428	
5552.541540	-0.000894	
5552.543539	0.008413	
5552.547539	0.003185	
5552.549539	0.002752	
5552.553540	-0.000875	
5552.555541	0.006014	
5552.557540	0.004234	
5552.559540	0.008481	
5552.561539	0.009603	
5552.565539	0.011609	
5552.567540	0.002655	
5552.569540	0.004366	
5552.573542	0.002450	
5552.575540	0.013349	
5552.577540	0.011899	
5552.579540	0.014765	
5552.581540	0.014787	
5552.583540	0.015686	
5552.587539	0.010995	
5552.591540	0.009153	
5552.593539	0.021162	
5552.595539	0.023722	
5552.597540	0.024137	
5552.599540	0.027991	
5552.603539	0.024748	
5552.605540	0.020232	
5552.607540	0.021038	
5552.611540	0.027872	
5552.613541	0.037743	
5552.615540	0.040774	
5552.617540	0.038377	
5552.619540	0.041175	
5552.621539	0.040686	
5552.625539	0.037601	
5552.629540	0.044540	
5552.631543	0.056990	
5552.633539	0.058977	
5552.635539	0.060910	
5552.637540	0.062823	
5552.641539	0.066548	
5552.643539	0.068954	
5552.645539	0.072960	
5552.647539	0.075700	
5552.649542	0.087307	
5552.651540	0.089685	
5552.653539	0.094309	
5552.655540	0.096384	
5552.657539	0.101482	
5552.661539	0.110464	
5552.663540	0.118983	
5552.665540	0.123233	
5552.667539	0.126202	
5552.669540	0.138111	
5552.671540	0.143199	
5552.673540	0.150187	
5552.675539	0.158142	
5552.677540	0.167715	
5552.681539	0.172951	
5552.683540	0.185766	
5552.687540	0.192696	
5552.689540	0.217042	
5552.691539	0.227571	
5552.693540	0.239692	
5552.695540	0.254395	
5552.699539	0.266577	
5552.701540	0.281582	
5552.703539	0.295471	
5552.707540	0.308799	
5552.709540	0.348419	
5552.711540	0.359326	
5552.713540	0.373761	
5552.715540	0.395005	
5552.717540	0.405979	
5552.721539	0.422024	
5552.725540	0.458935	
5552.727540	0.511914	
5552.729540	0.535972	
5552.731541	0.556787	
5552.733541	0.584363	
5552.737539	0.610939	
5552.739539	0.661688	
5552.741540	0.689666	
5552.743539	0.724544	
5552.745542	0.764478	
5552.747540	0.802457	
5552.749540	0.838071	
5552.751539	0.871610	
5552.753540	0.911412	
5552.757539	0.949818	
5552.759540	1.037127	
5552.761540	1.084249	
5552.763540	1.132066	
5552.765540	1.184900	
5552.767540	1.230370	
5552.769539	1.283871	
5552.771539	1.333652	
5552.773539	1.391213	
5552.777539	1.451311	
5552.779539	1.576077	
5552.783541	1.596361	
5552.785540	1.597218	
5552.787540	1.597200	
5552.789540	1.597193	
5552.791540	1.597214	
5552.795539	1.597166	
5552.797540	1.597122	
5552.799540	1.597143	
5552.801540	1.597224	
5552.805541	1.597172	
5552.807539	1.597134	
5552.809540	1.597078	
5552.811540	1.597202	
5552.813540	1.597166	
5552.815545	1.597198	
5552.819540	1.597219	
5552.821539	1.597201	
5552.823540	1.597220	
5552.825540	1.597138	
5552.827539	1.597131	
5552.829540	1.597140	
5552.831539	1.597149	
5552.833539	1.597119	
5552.835539	1.597134	
5552.837540	1.597196	
5552.841540	1.597178	
5552.843540	1.597195	
5552.845540	1.597144	
5552.847540	1.597167	
5552.849540	1.597131	
5552.851540	1.597180	
5552.853539	1.597187	
5552.857539	1.597180	
5552.859540	1.597109	
5552.863541	1.597164	
5552.865539	1.597101	
5552.867539	1.597175	
5552.869540	1.597133	
5552.871539	1.597093	
5552.875539	1.597070	
5552.877539	1.597029	
5552.879539	1.597050	
5552.881540	1.597103	
5552.885540	1.597130	
5552.887540	1.597070	
5552.889539	1.597135	
5552.891540	1.597136	
5552.893541	1.597121	
5552.897539	1.597140	
5552.901540	1.597235	
5552.903540	1.597162	
5552.905539	1.597145	
5552.907539	1.597088	
5552.909540	1.597135	
5552.913539	1.597169	
5552.915540	1.597118	
5552.917540	1.597126	
5552.919540	1.597197	
5552.921542	1.597200	
5552.923540	1.597117	
5552.925541	1.597130	
5552.927539	1.597139	
5552.929540	1.597162	
5552.933539	1.597159	
5552.937539	1.597189	
5552.939540	1.597188	
5552.941541	1.597151	
5552.943539	1.597183	
5552.945540	1.597115	
5552.947539	1.596951	
5552.951539	1.590049	
5552.953539	1.366213	
5552.955539	1.250459	
5552.959540	1.138475	
5552.961540	0.918235	
5552.963539	0.802684	
5552.965539	0.690654	
5552.967540	0.574399	
5552.971539	0.457690	
5552.973540	0.229258	
5552.977540	0.117031	
5552.979540	-0.100810	
5552.981540	-0.214905	
5552.983540	-0.331352	
5552.985540	-0.440176	
5552.989539	-0.550964	
5552.991540	-0.780950	
5552.993539	-0.889769	
5552.997540	-0.997939	
5552.999539	-1.209543	
5553.001540	-1.320624	
5553.003540	-1.436967	
5553.005540	-1.553571	
5553.009539	-1.649139	
5553.011539	-1.663942	
5553.015540	-1.664090	
5553.017540	-1.664415	
5553.019540	-1.664517	
5553.021540	-1.664723	
5553.023541	-1.664827	
5553.025539	-1.664985	
5553.027541	-1.665084	
5553.029539	-1.665113	
5553.031540	-1.665264	
5553.033540	-1.665272	
5553.037540	-1.665324	
5553.039540	-1.665299	
5553.041539	-1.665258	
5553.043540	-1.665343	
5553.045539	-1.665368	
5553.049539	-1.665241	
5553.051540	-1.665297	
5553.053539	-1.665285	
5553.057540	-1.665288	
5553.059540	-1.665300	
5553.061540	-1.665347	
5553.063539	-1.665318	
5553.065540	-1.665324	
5553.069539	-1.665329	
5553.073539	-1.665265	
5553.075540	-1.665301	
5553.077540	-1.665323	
5553.079540	-1.665263	
5553.081540	-1.665281	
5553.083540	-1.665356	
5553.087539	-1.665276	
5553.089540	-1.665283	
5553.091540	-1.665290	
5553.095543	-1.665287	
5553.097540	-1.665298	
5553.099540	-1.665315	
5553.101539	-1.665297	
5553.103540	-1.665303	
5553.107540	-1.665298	
5553.111539	-1.665306	
5553.113540	-1.665322	
5553.115540	-1.665336	
5553.117540	-1.665284	
5553.119542	-1.665316	
5553.121540	-1.665290	
5553.123539	-1.665302	
5553.125539	-1.665326	
5553.127540	-1.665277	
5553.129539	-1.665303	
5553.131539	-1.665278	
5553.135540	-1.665236	
5553.137540	-1.665302	
5553.139540	-1.665353	
5553.141540	-1.665309	
5553.143540	-1.665299	
5553.147539	-1.665246	
5553.149540	-1.665135	
5553.151539	-1.665038	
5553.155540	-1.664990	
5553.157540	-1.664703	
5553.159539	-1.664597	
5553.161540	-1.664450	
5553.163539	-1.664318	
5553.167539	-1.664231	
5553.171539	-1.663985	
5553.173540	-1.663821	
5553.175540	-1.663666	
5553.177539	-1.611847	
5553.179541	-1.534624	
5553.181540	-1.459663	
5553.183540	-1.390243	
5553.185540	-1.330585	
5553.187539	-1.271723	
5553.189539	-1.210641	
5553.193539	-1.155902	
5553.195540	-1.035308	
5553.197540	-0.980998	
5553.199539	-0.930366	
5553.201540	-0.889540	
5553.203539	-0.840514	
5553.205539	-0.798773	
5553.207540	-0.764034	
5553.209541	-0.719626	
5553.211539	-0.683059	
5553.215539	-0.643792	
5553.217540	-0.573019	
5553.219539	-0.538489	
5553.221540	-0.509423	
5553.223540	-0.484073	
5553.225540	-0.455437	
5553.227540	-0.429761	
5553.231539	-0.408858	
5553.233541	-0.362624	
5553.237540	-0.346894	
5553.239539	-0.302579	
5553.241541	-0.281667	
5553.243540	-0.262907	
5553.245539	-0.244685	
5553.249539	-0.227551	
5553.251539	-0.207497	
5553.253540	-0.193253	
5553.255540	-0.180822	
5553.257540	-0.166780	
5553.259540	-0.147518	
5553.261540	-0.138776	
5553.263539	-0.126346	
5553.265539	-0.115142	
5553.269539	-0.111019	
5553.271540	-0.099912	
5553.273541	-0.092299	
5553.275539	-0.079875	
5553.277541	-0.067958	
5553.279539	-0.059583	
5553.281540	-0.051511	
5553.283540	-0.047230	
5553.287539	-0.042531	
5553.289539	-0.040220	
5553.291539	-0.036351	
5553.295539	-0.029354	
5553.297540	-0.017151	
5553.299539	-0.007877	
5553.301542	-0.010776	
5553.303540	-0.004606	
5553.305540	-0.003526	
5553.307540	-0.001082	
5553.309541	-0.001983	
5553.311540	-0.000849	
5553.313541	0.005660	
5553.315540	0.011117	
5553.319540	0.008331	
5553.321540	0.015292	
5553.323540	0.017243	
5553.325539	0.021277	
5553.327540	0.024875	
5553.331539	0.025997	
5553.333539	0.022402	
5553.335539	0.020858	
5553.337540	0.020442	
5553.339541	0.025661	
5553.341540	0.027280	
5553.343541	0.030070	
5553.345539	0.033357	
5553.347540	0.033176	
5553.351539	0.036865	
5553.353539	0.026437	
5553.355540	0.025796	
5553.357541	0.025959	
5553.359540	0.033628	
5553.361540	0.036137	
5553.363539	0.038440	
5553.365539	0.038234	
5553.367539	0.035265	
5553.371539	0.031980	
5553.373539	0.027346	
5553.377540	0.029768	
5553.379540	0.037503	
5553.381539	0.040491	
5553.383540	0.033925	
5553.385541	0.034447	
5553.389539	0.033543	
5553.391540	0.025874	
5553.393540	0.027698	
5553.395540	0.029245	
5553.397540	0.033084	
5553.399540	0.037462	
5553.401540	0.031722	
5553.403540	0.029770	
5553.405540	0.029421	
5553.409539	0.027328	
5553.411539	0.025247	
5553.413539	0.026053	
5553.415540	0.028997	
5553.417540	0.029180	
5553.419540	0.027037	
5553.421540	0.024766	
5553.423540	0.024514	
5553.425539	0.027003	
5553.429539	0.023477	
5553.433539	0.021090	
5553.435540	0.024203	
5553.437540	0.024014	
5553.439539	0.021002	
5553.441540	0.017842	
5553.443540	0.021450	
5553.447539	0.022836	
5553.449540	0.017046	
5553.451540	0.012656	
5553.455540	0.011133	
5553.457540	0.015998	
5553.459540	0.019954	
5553.461540	0.016409	
5553.463540	0.017972	
5553.467539	0.021196	
5553.469539	0.008483	
5553.473540	0.006641	
5553.475539	0.016111	
5553.477539	0.013013	
5553.479540	0.011215	
5553.481539	0.013569	
5553.485539	0.012462	
5553.487540	0.000928	
5553.489540	0.000147	
5553.493540	-0.000213	
5553.495540	0.011214	
5553.497539	0.009552	
5553.499539	0.008491	
5553.501541	0.004227	
5553.505540	0.002066	
5553.507540	-0.007289	
5553.511540	-0.002117	
5553.513540	0.003412	
5553.515540	0.006894	
5553.517540	-0.000502	
5553.519540	-0.000781	
5553.523539	-0.001824	
5553.525540	-0.006107	
5553.527540	-0.006242	
5553.531540	-0.007310	
5553.533540	-0.003304	
5553.535539	-0.006765	
5553.537541	-0.006269	
5553.539539	-0.008951	
5553.541539	-0.010418	
5553.545540	-0.012473	
5553.549540	-0.013063	
5553.551539	-0.009588	
5553.553539	-0.013638	
5553.555540	-0.013784	
5553.557539	-0.014593	
5553.561539	-0.009407	
5553.563540	-0.017153	
5553.565540	-0.017320	
5553.569540	-0.021966	
5553.571540	-0.016127	
5553.573540	-0.018560	
5553.575540	-0.017272	
5553.577539	-0.017064	
5553.581539	-0.016919	
5553.583540	-0.022747	
5553.587540	-0.026454	
5553.589539	-0.020882	
5553.591540	-0.023257	
5553.593539	-0.022594	
5553.595539	-0.017971	
5553.599539	-0.020410	
5553.601540	-0.029923	
5553.603539	-0.029940	
5553.607540	-0.033249	
5553.609539	-0.022658	
5553.611540	-0.023627	
5553.613541	-0.024274	
5553.615539	-0.022635	
5553.619539	-0.029194	
5553.621540	-0.036576	
5553.625540	-0.039165	
5553.627539	-0.026050	
5553.629539	-0.026204	
5553.631539	-0.026717	
5553.633540	-0.027704	
5553.637539	-0.029092	
5553.639539	-0.037058	
5553.641540	-0.037262	
5553.643539	-0.034358	
5553.645540	-0.028933	
5553.647540	-0.029187	
5553.649540	-0.026965	
5553.651539	-0.030129	
5553.653539	-0.031735	
5553.657539	-0.034094	
5553.659539	-0.033808	
5553.661539	-0.037722	
5553.663540	-0.032990	
5553.665540	-0.028903	
5553.667539	-0.029119	
5553.669539	-0.029032	
5553.671539	-0.032784	
5553.673539	-0.030581	
5553.677539	-0.028623	
5553.681539	-0.031128	
5553.683540	-0.023734	
5553.685540	-0.022838	
5553.687540	-0.023994	
5553.689539	-0.024664	
5553.691540	-0.020540	
5553.693539	-0.019387	
5553.695541	-0.020373	
5553.697540	-0.020355	
5553.699542	-0.018784	
5553.701539	-0.018716	
5553.705540	-0.017313	
5553.707540	-0.009900	
5553.709540	-0.004198	
5553.711539	-0.001754	
5553.713540	0.003890	
5553.717539	0.007288	
5553.719539	0.001618	
5553.721541	0.002806	
5553.725540	0.005093	
5553.727540	0.024625	
5553.729540	0.028189	
5553.731540	0.032635	
5553.733540	0.036901	
5553.735539	0.037077	
5553.739539	0.037875	
5553.743540	0.050482	
5553.745540	0.072153	
5553.747539	0.078935	
5553.749539	0.085167	
5553.751539	0.091998	
5553.755540	0.098598	
5553.757540	0.108415	
5553.759541	0.121856	
5553.761540	0.132712	
5553.763544	0.147420	
5553.765540	0.161914	
5553.767540	0.169760	
5553.769541	0.180595	
5553.771540	0.193715	
5553.775539	0.200591	
5553.777540	0.231590	
5553.779540	0.248922	
5553.781539	0.266478	
5553.783540	0.286843	
5553.785539	0.307324	
5553.787541	0.320199	
5553.789540	0.340042	
5553.791539	0.363384	
5553.795539	0.382357	
5553.797539	0.427967	
5553.801540	0.454524	
5553.803540	0.512158	
5553.805540	0.540845	
5553.807540	0.567978	
5553.809539	0.608564	
5553.813539	0.641356	
5553.815540	0.713370	
5553.817539	0.749975	
5553.821540	0.786403	
5553.823540	0.880024	
5553.825540	0.930670	
5553.827540	0.978060	
5553.829540	1.031476	
5553.831539	1.085187	
5553.835539	1.133434	
5553.839540	1.241764	
5553.841539	1.370506	
5553.843540	1.440462	
5553.845540	1.513386	
5553.847540	1.580861	
5553.851539	1.596541	
5553.853540	1.597205	
5553.855540	1.597271	
5553.857539	1.597224	
5553.859541	1.597258	
5553.861539	1.597181	
5553.863539	1.597196	
5553.865540	1.597157	
5553.867539	1.597188	
5553.871539	1.597196	
5553.873541	1.597242	
5553.875539	1.597232	
5553.877540	1.597254	
5553.879541	1.597270	
5553.881539	1.597249	
5553.883540	1.597189	
5553.885539	1.597185	
5553.887540	1.597193	
5553.891539	1.597183	
5553.893541	1.597212	
5553.897540	1.597199	
5553.899540	1.597154	
5553.901540	1.597150	
5553.903540	1.597121	
5553.905539	1.597102	
5553.909539	1.597087	
5553.911540	1.597196	
5553.913540	1.597126	
5553.917540	1.597121	
5553.919539	1.597224	
5553.921540	1.597188	
5553.923540	1.597190	
5553.925540	1.597197	
5553.927540	1.597241	
5553.931540	1.597230	
5553.935540	1.597269	
5553.937540	1.597141	
5553.939540	1.597171	
5553.941539	1.597134	
5553.943540	1.597174	
5553.947539	1.597155	
5553.949539	1.597195	
5553.951540	1.597171	
5553.953540	1.597099	
5553.955540	1.597128	
5553.957540	1.597072	
5553.959539	1.597102	
5553.961541	1.597116	
5553.963540	1.597202	
5553.967539	1.597160	
5553.969540	1.597249	
5553.971539	1.597241	
5553.973540	1.597260	
5553.975540	1.597236	
5553.977540	1.597188	
5553.979539	1.597211	
5553.981540	1.597208	
5553.983540	1.597244	
