time (s)	det(V)
6175.771539	0.013561	
6175.773540	0.007115	
6175.775541	0.009276	
6175.779539	0.005989	
6175.781540	0.002985	
6175.783540	0.002705	
6175.787540	0.001187	
6175.789541	0.005766	
6175.791539	0.006204	
6175.793539	0.001375	
6175.795539	0.003443	
6175.797540	0.002721	
6175.801540	-0.001369	
6175.805540	-0.002066	
6175.807540	0.002345	
6175.809539	0.002713	
6175.811541	0.000097	
6175.813540	-0.002077	
6175.817540	0.001910	
6175.819540	-0.003559	
6175.821539	-0.003120	
6175.823540	-0.008468	
6175.825542	-0.000186	
6175.827540	-0.000543	
6175.829540	-0.004079	
6175.831539	-0.001773	
6175.833540	-0.001828	
6175.837539	-0.003497	
6175.839540	-0.007600	
6175.841540	-0.007759	
6175.843539	-0.009825	
6175.845540	-0.005594	
6175.847539	-0.004997	
6175.849540	-0.003510	
6175.851540	-0.004139	
6175.855539	-0.003357	
6175.857539	-0.011043	
6175.859540	-0.012695	
6175.863540	-0.012676	
6175.865541	-0.002264	
6175.867540	-0.005787	
6175.869540	-0.003555	
6175.871541	-0.003424	
6175.873540	-0.004752	
6175.877539	-0.006118	
6175.879539	-0.015278	
6175.881539	-0.013625	
6175.885540	-0.010612	
6175.887540	-0.001448	
6175.889541	-0.007085	
6175.891540	-0.007247	
6175.893539	-0.008221	
6175.897539	-0.010518	
6175.899540	-0.012009	
6175.903540	-0.011089	
6175.905541	-0.002328	
6175.907539	-0.008126	
6175.909540	-0.006808	
6175.911539	-0.005358	
6175.915539	-0.007864	
6175.917539	-0.010216	
6175.919539	-0.008067	
6175.923540	-0.005544	
6175.925540	0.001255	
6175.927539	-0.003229	
6175.929540	-0.002854	
6175.931540	-0.000584	
6175.933539	-0.000643	
6175.937540	-0.003449	
6175.941540	-0.002562	
6175.943540	0.001565	
6175.945540	0.004088	
6175.947540	0.005539	
6175.949540	0.008927	
6175.953539	0.009800	
6175.955540	0.008678	
6175.957540	0.007392	
6175.959539	0.009092	
6175.961540	0.015022	
6175.963540	0.014455	
6175.965539	0.021950	
6175.967540	0.024418	
6175.969540	0.026219	
6175.973539	0.029268	
6175.975540	0.026766	
6175.977540	0.026197	
6175.979541	0.030273	
6175.981540	0.040421	
6175.983540	0.046989	
6175.985540	0.048808	
6175.987541	0.054044	
6175.989540	0.057651	
6175.993539	0.056788	
6175.995540	0.060120	
6175.999540	0.064224	
6176.001540	0.082832	
6176.003539	0.090430	
6176.005539	0.095292	
6176.007540	0.097653	
6176.011540	0.099536	
6176.013540	0.106984	
6176.015540	0.120002	
6176.019541	0.124131	
6176.021540	0.152032	
6176.023540	0.153736	
6176.025539	0.161760	
6176.027540	0.172850	
6176.029541	0.181774	
6176.033540	0.187437	
6176.037540	0.209980	
6176.039539	0.241654	
6176.041540	0.254369	
6176.043540	0.263515	
6176.045540	0.280757	
6176.049539	0.295091	
6176.051540	0.322570	
6176.053540	0.337817	
6176.055541	0.358666	
6176.057541	0.372420	
6176.059540	0.394296	
6176.061540	0.413536	
6176.063540	0.431790	
6176.065540	0.461287	
6176.069539	0.480587	
6176.071540	0.528177	
6176.073540	0.553139	
6176.075539	0.579405	
6176.077540	0.613430	
6176.079540	0.641988	
6176.081540	0.676067	
6176.083540	0.710037	
6176.085539	0.745680	
6176.089539	0.781822	
6176.091539	0.852514	
6176.095540	0.892525	
6176.097540	0.982634	
6176.099541	1.032639	
6176.101540	1.077462	
6176.103540	1.129280	
6176.107539	1.180616	
6176.109540	1.273000	
6176.111540	1.328553	
6176.115540	1.384707	
6176.117540	1.525844	
6176.119539	1.583694	
6176.121540	1.596483	
6176.123540	1.596923	
6176.125539	1.597108	
6176.129539	1.597114	
6176.133540	1.597140	
6176.135540	1.597152	
6176.137539	1.597143	
6176.139540	1.597105	
6176.141539	1.597116	
6176.145539	1.597100	
6176.147540	1.597167	
6176.149540	1.597126	
6176.151540	1.597114	
6176.153540	1.597141	
6176.155539	1.597105	
6176.157539	1.597086	
6176.159539	1.597059	
6176.161540	1.597084	
6176.165539	1.597109	
6176.167540	1.597133	
6176.169539	1.597141	
6176.171539	1.597175	
6176.173541	1.597078	
6176.175540	1.597034	
6176.177540	1.597061	
6176.179540	1.597075	
6176.181540	1.597064	
6176.183540	1.597045	
6176.187539	1.597135	
6176.191540	1.597180	
6176.193541	1.597099	
6176.195540	1.597034	
6176.197540	1.596967	
6176.199540	1.596978	
6176.203539	1.597051	
6176.205540	1.597174	
6176.207539	1.597204	
6176.209539	1.597155	
6176.211543	1.597161	
6176.213540	1.597143	
6176.215539	1.597126	
6176.217540	1.597129	
6176.219540	1.597121	
6176.223539	1.597087	
6176.225540	1.597094	
6176.227540	1.597124	
6176.229540	1.597109	
6176.231540	1.597084	
6176.233539	1.597040	
6176.235540	1.597071	
6176.237540	1.597060	
6176.239539	1.597103	
6176.243539	1.597020	
6176.245539	1.597203	
6176.249540	1.597288	
6176.251540	1.597195	
6176.253540	1.597165	
6176.255540	1.597150	
6176.257539	1.597140	
6176.261539	1.597150	
6176.263539	1.597192	
6176.265539	1.597142	
6176.267539	1.597179	
6176.269540	1.597225	
6176.271541	1.597167	
6176.273539	1.597099	
6176.275540	1.597127	
6176.277540	1.597092	
6176.281539	1.597109	
6176.283540	1.596079	
6176.285541	1.530472	
6176.287540	1.401423	
6176.289540	1.284372	
6176.291539	1.164004	
6176.293541	1.037758	
6176.295539	0.913601	
6176.297541	0.788921	
6176.301539	0.664630	
6176.305539	0.412836	
6176.307541	0.167580	
6176.309540	0.041293	
6176.311540	-0.084467	
6176.313540	-0.210665	
6176.315545	-0.331928	
6176.319539	-0.455672	
6176.321540	-0.703696	
6176.323540	-0.830832	
6176.327540	-0.955052	
6176.329540	-1.194765	
6176.331540	-1.311502	
6176.333539	-1.440767	
6176.335539	-1.562242	
6176.339539	-1.658425	
6176.341540	-1.664029	
6176.345540	-1.664214	
6176.347539	-1.664521	
6176.349540	-1.664660	
6176.351540	-1.664854	
6176.353540	-1.665012	
6176.357539	-1.665100	
6176.359540	-1.665199	
6176.361540	-1.665245	
6176.365540	-1.665310	
6176.367539	-1.665345	
6176.369540	-1.665314	
6176.371540	-1.665312	
6176.373539	-1.665335	
6176.377539	-1.665326	
6176.381539	-1.665290	
6176.383541	-1.665340	
6176.385539	-1.665339	
6176.387539	-1.665359	
6176.389541	-1.665356	
6176.391539	-1.665381	
6176.393540	-1.665364	
6176.395539	-1.665371	
6176.397540	-1.665324	
6176.399540	-1.665330	
6176.403539	-1.665344	
6176.405541	-1.665360	
6176.407539	-1.665333	
6176.409540	-1.665318	
6176.411542	-1.665339	
6176.413539	-1.665303	
6176.417539	-1.665323	
6176.419540	-1.665310	
6176.421540	-1.665276	
6176.425541	-1.665285	
6176.427539	-1.665303	
6176.429540	-1.665350	
6176.431540	-1.665325	
6176.433539	-1.665322	
6176.437539	-1.665338	
6176.441539	-1.665321	
6176.443541	-1.665321	
6176.445540	-1.665314	
6176.447540	-1.665331	
6176.449540	-1.665315	
6176.451540	-1.665326	
6176.455539	-1.665360	
6176.457541	-1.665325	
6176.459539	-1.665344	
6176.463540	-1.665293	
6176.465540	-1.665292	
6176.467540	-1.665229	
6176.469539	-1.665156	
6176.471539	-1.665101	
6176.475539	-1.664988	
6176.479539	-1.664758	
6176.481540	-1.664564	
6176.483540	-1.664452	
6176.485540	-1.664323	
6176.487540	-1.664264	
6176.489539	-1.664181	
6176.491541	-1.664062	
6176.493540	-1.663996	
6176.495539	-1.663825	
6176.497541	-1.663676	
6176.499541	-1.619927	
6176.503540	-1.549187	
6176.505540	-1.405442	
6176.507539	-1.346324	
6176.509540	-1.290107	
6176.511539	-1.232075	
6176.513540	-1.179967	
6176.515540	-1.129552	
6176.517540	-1.077595	
6176.519539	-1.028589	
6176.523539	-0.978688	
6176.525540	-0.887849	
6176.527540	-0.845874	
6176.529540	-0.806394	
6176.531540	-0.766522	
6176.533540	-0.727285	
6176.535539	-0.689327	
6176.537539	-0.662421	
6176.539539	-0.626952	
6176.541541	-0.601315	
6176.543541	-0.571401	
6176.547540	-0.540147	
6176.549540	-0.480780	
6176.551540	-0.459145	
6176.553539	-0.435949	
6176.555540	-0.411057	
6176.559540	-0.396535	
6176.561540	-0.363145	
6176.563540	-0.343240	
6176.567540	-0.320925	
6176.569540	-0.279020	
6176.571540	-0.265240	
6176.573541	-0.253933	
6176.575540	-0.239473	
6176.577540	-0.227557	
6176.581540	-0.221100	
6176.585540	-0.192651	
6176.587540	-0.163890	
6176.589545	-0.156273	
6176.591539	-0.147334	
6176.593540	-0.137620	
6176.597539	-0.131084	
6176.599539	-0.117906	
6176.601541	-0.111765	
6176.603539	-0.103676	
6176.605540	-0.086696	
6176.607540	-0.087328	
6176.609539	-0.078721	
6176.611540	-0.076753	
6176.613539	-0.071293	
6176.617539	-0.063821	
6176.621539	-0.057416	
6176.623540	-0.047004	
6176.625540	-0.039950	
6176.627540	-0.036771	
6176.629539	-0.038017	
6176.631539	-0.026537	
6176.635539	-0.024225	
6176.637540	-0.023092	
6176.639539	-0.022718	
6176.643540	-0.020468	
6176.645540	-0.010697	
6176.647540	-0.009506	
6176.649540	-0.004925	
6176.651541	-0.000554	
6176.655539	-0.000658	
6176.659539	-0.005762	
6176.661540	0.000183	
6176.663540	0.003233	
6176.665540	0.008920	
6176.667540	0.006675	
6176.669540	0.012197	
6176.673539	0.014073	
6176.675539	0.006727	
6176.677540	0.004486	
6176.681540	0.005178	
6176.683540	0.017219	
6176.685540	0.017828	
6176.687539	0.019377	
6176.689540	0.018778	
6176.691539	0.013390	
6176.695540	0.010143	
6176.699540	0.009521	
6176.701540	0.020569	
6176.703541	0.023040	
6176.705540	0.021167	
6176.707539	0.019088	
6176.711539	0.020064	
6176.713539	0.012280	
6176.715539	0.016452	
6176.719540	0.013300	
6176.721540	0.024356	
6176.723539	0.019517	
6176.725540	0.018038	
6176.727540	0.019845	
6176.729540	0.015011	
6176.733540	0.013416	
6176.737540	0.015978	
6176.739539	0.018591	
6176.741539	0.019603	
6176.743539	0.016745	
6176.745539	0.015565	
6176.749539	0.016410	
6176.751539	0.011003	
6176.753540	0.014956	
6176.755540	0.013336	
6176.757541	0.015667	
6176.759540	0.015035	
6176.761540	0.014152	
6176.763540	0.010827	
6176.765541	0.014806	
6176.769539	0.012988	
6176.771540	0.011516	
6176.773540	0.008598	
6176.775539	0.006702	
6176.777541	0.009577	
6176.779539	0.010190	
6176.781539	0.011894	
6176.783541	0.011051	
6176.785539	0.013572	
6176.789539	0.012649	
6176.793539	0.002056	
6176.795540	0.003655	
6176.797540	0.005537	
6176.799540	0.009386	
6176.801540	0.008098	
6176.805539	0.014821	
6176.807540	-0.000616	
6176.809540	-0.001082	
6176.811544	-0.002118	
6176.815540	-0.005912	
6176.817540	0.002291	
6176.819540	0.004699	
6176.821540	0.006308	
6176.823540	0.000296	
6176.825540	0.001178	
6176.827539	-0.000653	
6176.829540	-0.006384	
6176.831540	-0.005464	
6176.833541	-0.006383	
6176.835540	-0.003686	
6176.839540	-0.004058	
6176.841540	-0.003657	
6176.843540	-0.003307	
6176.845540	-0.005004	
6176.847540	-0.006691	
6176.851539	-0.001638	
6176.853541	-0.008185	
6176.855540	-0.007362	
6176.859541	-0.013158	
6176.861539	-0.008315	
6176.863540	-0.009371	
6176.865539	-0.006576	
6176.867540	-0.005675	
6176.869540	-0.007786	
6176.873539	-0.011808	
6176.877540	-0.015335	
6176.879539	-0.013248	
6176.881540	-0.011310	
6176.883540	-0.012378	
6176.885540	-0.008583	
6176.889539	-0.011242	
6176.891539	-0.020948	
6176.893540	-0.020083	
6176.895540	-0.020838	
6176.897541	-0.016865	
6176.899540	-0.013693	
6176.901539	-0.016762	
6176.903540	-0.015209	
6176.905540	-0.013112	
6176.909539	-0.020385	
6176.911540	-0.024570	
6176.913539	-0.026845	
6176.915539	-0.022984	
6176.917540	-0.020446	
6176.919540	-0.017267	
6176.923539	-0.022530	
6176.925540	-0.019912	
6176.927539	-0.024203	
6176.929540	-0.030824	
6176.933540	-0.028023	
6176.935539	-0.026827	
6176.937540	-0.021902	
6176.939542	-0.022269	
6176.941540	-0.026051	
6176.943540	-0.026436	
6176.945540	-0.026736	
6176.947540	-0.028781	
6176.949539	-0.032714	
6176.951540	-0.030338	
6176.955539	-0.028322	
6176.957540	-0.028825	
6176.959539	-0.027200	
6176.961540	-0.028739	
6176.963540	-0.031498	
6176.965540	-0.026345	
6176.969540	-0.025799	
6176.971540	-0.031589	
6176.973540	-0.033624	
6176.977540	-0.031375	
6176.979539	-0.030889	
6176.981540	-0.027998	
6176.983539	-0.027134	
6176.985540	-0.023299	
6176.987540	-0.026161	
6176.991540	-0.033111	
6176.995541	-0.033819	
6176.997540	-0.028811	
6176.999539	-0.024407	
6177.001539	-0.026329	
6177.003540	-0.025501	
6177.007539	-0.021021	
6177.009540	-0.030483	
6177.011539	-0.030778	
6177.013540	-0.031741	
6177.015541	-0.021645	
6177.017540	-0.019701	
6177.019540	-0.017648	
6177.021540	-0.016282	
6177.023540	-0.015489	
6177.027539	-0.018174	
6177.029539	-0.023223	
6177.031540	-0.021163	
6177.033540	-0.016627	
6177.035542	-0.007699	
6177.037541	-0.004598	
6177.039539	-0.005023	
6177.041539	-0.005493	
6177.043540	-0.002906	
6177.047539	-0.002483	
6177.049540	-0.003273	
6177.051539	0.001133	
6177.053540	0.005819	
6177.055540	0.015534	
6177.057540	0.013192	
6177.059539	0.018639	
6177.061540	0.018616	
6177.063540	0.024749	
6177.067539	0.029336	
6177.069540	0.036329	
6177.073540	0.042084	
6177.075540	0.055168	
6177.077540	0.059013	
6177.079540	0.064455	
6177.081540	0.071272	
6177.085539	0.077859	
6177.087540	0.090829	
6177.089540	0.094658	
6177.093540	0.103690	
6177.095540	0.122350	
6177.097540	0.131503	
6177.099541	0.140405	
6177.101540	0.153453	
6177.103540	0.162705	
6177.107539	0.171943	
6177.111540	0.189958	
6177.113540	0.218161	
6177.115540	0.237862	
6177.117540	0.249644	
6177.119539	0.269205	
6177.123539	0.287972	
6177.125540	0.312139	
6177.127540	0.326964	
6177.129539	0.346173	
6177.131544	0.373043	
6177.133540	0.393403	
6177.135540	0.418983	
6177.139539	0.465378	
6177.141540	0.481816	
6177.143540	0.504282	
6177.145542	0.529999	
6177.149539	0.557686	
6177.151540	0.625731	
6177.153540	0.662760	
6177.155539	0.698814	
6177.157539	0.725441	
6177.159539	0.763874	
6177.161540	0.800337	
6177.165539	0.834526	
6177.167539	0.920054	
6177.171540	0.966949	
6177.173539	1.063469	
6177.175540	1.108591	
6177.177540	1.158786	
6177.179539	1.207253	
6177.183539	1.261332	
6177.185540	1.366983	
6177.187539	1.426610	
6177.191540	1.489319	
6177.193540	1.594846	
6177.195539	1.596813	
6177.197540	1.596943	
6177.199541	1.597012	
6177.201540	1.597122	
6177.205539	1.597112	
6177.209540	1.597152	
6177.211540	1.597034	
6177.213540	1.597055	
6177.215541	1.597035	
6177.217540	1.597053	
6177.221539	1.597114	
6177.223540	1.597112	
6177.225540	1.597099	
6177.227539	1.597048	
6177.229541	1.596999	
6177.231540	1.596972	
6177.233540	1.596957	
6177.235539	1.596907	
6177.237540	1.596925	
6177.241539	1.596964	
6177.243539	1.597056	
6177.245542	1.597054	
6177.247540	1.597088	
6177.249541	1.597102	
6177.251540	1.597021	
6177.253540	1.597046	
6177.255540	1.597015	
6177.257540	1.597033	
6177.261539	1.597039	
6177.263540	1.597128	
6177.267546	1.597132	
6177.269539	1.597071	
6177.271540	1.597057	
6177.273540	1.597026	
6177.275540	1.597101	
6177.279539	1.597110	
6177.281540	1.597172	
6177.283541	1.597154	
6177.287539	1.597131	
6177.289540	1.597101	
6177.291540	1.597121	
6177.293539	1.597099	
6177.295540	1.597123	
6177.297540	1.597067	
6177.299539	1.597103	
6177.305540	1.597162	
6177.307539	1.597086	
6177.309540	1.597028	
6177.311539	1.597167	
6177.313539	1.597105	
6177.317539	1.597113	
6177.319540	1.597145	
6177.321540	1.597096	
6177.323539	1.597176	
6177.325541	1.597162	
6177.327540	1.597117	
6177.329539	1.597134	
6177.331541	1.597142	
6177.333539	1.597052	
6177.337539	1.592201	
6177.339539	1.394157	
6177.341539	1.281855	
6177.343539	1.172552	
6177.345540	1.063021	
6177.347540	0.946260	
6177.349540	0.831515	
6177.351540	0.717532	
6177.353540	0.602196	
6177.357539	0.484576	
6177.359540	0.247052	
6177.363541	0.129091	
6177.365539	-0.102028	
6177.367539	-0.218687	
6177.369539	-0.335675	
6177.371540	-0.447038	
6177.375540	-0.563873	
6177.377539	-0.803766	
6177.379539	-0.920837	
6177.383540	-1.031039	
6177.385539	-1.246316	
6177.387540	-1.357080	
6177.389540	-1.471540	
6177.391539	-1.585099	
6177.395539	-1.661869	
6177.397539	-1.664065	
6177.401540	-1.664150	
6177.403540	-1.664400	
6177.405540	-1.664520	
6177.407540	-1.664638	
6177.409539	-1.664738	
6177.413539	-1.664918	
6177.415540	-1.665075	
6177.417542	-1.665170	
6177.421541	-1.665235	
6177.423541	-1.665289	
6177.425540	-1.665350	
6177.427541	-1.665382	
6177.429540	-1.665374	
6177.433539	-1.665378	
6177.437540	-1.665322	
6177.439540	-1.665376	
6177.441540	-1.665360	
6177.443540	-1.665356	
6177.445540	-1.665298	
6177.447540	-1.665327	
6177.451539	-1.665350	
6177.453540	-1.665354	
6177.455540	-1.665379	
6177.459540	-1.665341	
6177.461539	-1.665347	
6177.463539	-1.665325	
6177.465539	-1.665351	
6177.467540	-1.665347	
6177.471539	-1.665338	
6177.475539	-1.665310	
6177.477540	-1.665375	
6177.479540	-1.665366	
6177.481540	-1.665335	
6177.483541	-1.665362	
6177.485540	-1.665339	
6177.487539	-1.665361	
6177.489540	-1.665331	
6177.491540	-1.665272	
6177.493541	-1.665219	
6177.497540	-1.665190	
6177.499540	-1.665076	
6177.501539	-1.665002	
6177.503540	-1.664944	
6177.505539	-1.664856	
6177.507541	-1.664753	
6177.511539	-1.664647	
6177.513540	-1.664551	
6177.515540	-1.664452	
6177.519540	-1.664358	
6177.521540	-1.664186	
6177.523540	-1.664109	
6177.525539	-1.664024	
6177.527540	-1.663917	
6177.531539	-1.663817	
6177.535539	-1.654189	
6177.537540	-1.529063	
6177.539541	-1.470780	
6177.541547	-1.413724	
6177.543539	-1.360623	
6177.547539	-1.257486	
6177.549540	-1.213389	
6177.551540	-1.164572	
6177.555540	-1.117062	
6177.557540	-1.029898	
6177.559540	-0.984671	
6177.561540	-0.941992	
6177.563539	-0.904344	
6177.565539	-0.861039	
6177.567540	-0.822625	
6177.569540	-0.791817	
6177.571540	-0.756492	
6177.575539	-0.725125	
6177.577540	-0.664810	
6177.579540	-0.630164	
6177.581540	-0.599589	
6177.583540	-0.569619	
6177.585540	-0.543977	
6177.587539	-0.517148	
6177.589539	-0.495276	
6177.591539	-0.482370	
6177.593539	-0.459620	
6177.595539	-0.439371	
6177.599540	-0.420016	
6177.601540	-0.372694	
6177.603540	-0.354681	
6177.605540	-0.335812	
6177.607540	-0.322956	
6177.611539	-0.306695	
6177.613540	-0.284698	
6177.615540	-0.268689	
6177.619540	-0.253523	
6177.621540	-0.218277	
6177.623540	-0.209875	
6177.625539	-0.201340	
6177.627540	-0.188169	
6177.629540	-0.183397	
6177.633539	-0.174080	
6177.637540	-0.155986	
6177.639541	-0.132297	
6177.641540	-0.127514	
6177.643539	-0.123229	
6177.645540	-0.113815	
6177.649539	-0.107656	
6177.651540	-0.097638	
6177.653539	-0.092408	
6177.655540	-0.081520	
6177.657543	-0.079195	
6177.659539	-0.072169	
6177.661540	-0.068022	
6177.663541	-0.066368	
6177.665539	-0.054728	
6177.669539	-0.053720	
6177.673539	-0.048240	
6177.675540	-0.038866	
6177.677542	-0.035646	
6177.679540	-0.032440	
6177.681539	-0.028805	
6177.683540	-0.024860	
6177.687539	-0.018333	
6177.689539	-0.022878	
6177.691540	-0.021624	
6177.695540	-0.021151	
6177.697540	-0.011760	
6177.699540	-0.005252	
6177.701540	-0.006595	
6177.703540	-0.001945	
6177.707539	0.001846	
6177.709540	-0.007496	
6177.713541	-0.006486	
6177.715541	0.004848	
6177.717540	0.004917	
6177.719540	0.004741	
6177.721540	0.010076	
6177.725539	0.006744	
6177.727539	0.000822	
6177.729541	-0.000846	
6177.733540	0.003661	
6177.735540	0.013868	
6177.737540	0.013652	
6177.739540	0.012838	
6177.741540	0.012683	
6177.745539	0.011635	
6177.747540	0.006115	
6177.751540	0.009678	
6177.753539	0.016421	
6177.755540	0.019248	
6177.757539	0.011709	
6177.759539	0.012618	
6177.763539	0.012686	
6177.765539	0.009875	
6177.767543	0.009398	
6177.771540	0.011369	
6177.773540	0.014778	
6177.775539	0.015795	
6177.777541	0.011916	
6177.779541	0.010464	
6177.781539	0.014909	
6177.785539	0.008226	
6177.789540	0.011593	
6177.791539	0.018084	
6177.793540	0.013150	
6177.795540	0.011431	
6177.797540	0.013063	
6177.801539	0.015962	
6177.803539	0.010526	
6177.805539	0.013308	
6177.809540	0.006480	
6177.811540	0.012333	
6177.813541	0.009535	
6177.815540	0.013747	
6177.817543	0.013357	
6177.819540	0.010656	
6177.823540	0.010762	
6177.827540	0.003027	
6177.829540	0.007584	
6177.831540	0.011351	
6177.833540	0.007918	
6177.835539	0.009809	
6177.839539	0.013064	
6177.841541	0.003650	
6177.843540	0.000058	
6177.845540	0.001624	
6177.847540	0.005705	
6177.849540	0.010985	
6177.851540	0.009218	
6177.853539	0.005994	
6177.855540	0.013569	
6177.859539	0.002882	
6177.861540	-0.000475	
6177.863539	-0.004242	
6177.865539	0.001793	
6177.867540	0.003162	
6177.869540	0.006944	
6177.871539	0.009191	
6177.873540	0.002827	
6177.875540	0.003912	
6177.879539	0.001178	
6177.881540	-0.005140	
6177.883540	-0.002468	
6177.885541	-0.001857	
6177.887540	0.004945	
6177.889541	0.003299	
6177.891539	-0.001257	
6177.893539	0.000224	
6177.895539	0.000084	
6177.899539	-0.003779	
6177.903539	-0.004411	
6177.905540	0.000704	
6177.907539	-0.003685	
6177.909541	-0.002355	
6177.911540	-0.004318	
6177.913541	-0.003242	
6177.917539	-0.000837	
6177.919539	-0.008066	
6177.921539	-0.003683	
6177.925540	-0.009718	
6177.927540	-0.002538	
6177.929540	-0.003103	
6177.931540	-0.005360	
6177.933540	-0.003162	
6177.937539	-0.000484	
6177.939541	-0.007711	
6177.943540	-0.010725	
6177.945539	-0.005370	
6177.947539	-0.005305	
6177.949541	-0.003130	
6177.951540	-0.000383	
6177.955539	0.000268	
6177.957540	-0.009777	
6177.959539	-0.009935	
6177.963540	-0.009646	
6177.965540	0.001938	
6177.967540	-0.003993	
6177.969540	0.000396	
6177.971540	0.000757	
6177.973540	-0.004637	
6177.977539	-0.006002	
6177.981540	-0.009627	
6177.983540	-0.000066	
6177.985540	0.003690	
6177.987540	0.001301	
6177.989540	0.004668	
6177.993539	0.000501	
6177.995540	-0.004635	
6177.997539	-0.001946	
6178.001540	-0.000497	
6178.003540	0.007789	
6178.005540	0.010649	
6178.007540	0.006726	
6178.009540	0.007839	
6178.013539	0.008370	
6178.015540	0.009034	
6178.019540	0.010746	
6178.021540	0.019702	
6178.023539	0.018801	
6178.025539	0.019166	
6178.027540	0.019855	
6178.031539	0.021980	
6178.033539	0.020940	
6178.035540	0.024618	
6178.039539	0.030412	
6178.041542	0.036859	
6178.043539	0.038016	
6178.045540	0.039681	
6178.047540	0.041990	
6178.049540	0.048474	
6178.053540	0.049187	
6178.057540	0.059782	
6178.059540	0.067033	
6178.061543	0.068571	
6178.063539	0.070287	
6178.065539	0.082432	
6178.069539	0.086882	
6178.071540	0.092850	
6178.073539	0.096029	
6178.075540	0.102198	
6178.077540	0.113506	
6178.079540	0.115421	
6178.081540	0.127415	
6178.083540	0.131693	
6178.085539	0.145442	
6178.089539	0.150774	
6178.091539	0.159978	
6178.093540	0.166772	
6178.095539	0.175985	
6178.097540	0.188871	
6178.099540	0.202748	
6178.101539	0.213623	
6178.103539	0.225809	
6178.105540	0.242530	
6178.109540	0.244714	
6178.111541	0.269297	
6178.115540	0.281715	
6178.117540	0.322115	
6178.119540	0.337548	
6178.121540	0.353963	
6178.123539	0.369024	
6178.127539	0.383890	
6178.129540	0.415299	
6178.131540	0.437430	
6178.133540	0.462221	
6178.135541	0.489171	
6178.137540	0.515839	
6178.139540	0.540438	
6178.141540	0.561506	
6178.143540	0.590966	
6178.147539	0.617229	
6178.149539	0.676143	
6178.151539	0.708960	
6178.153541	0.742699	
6178.155540	0.785727	
6178.157539	0.819976	
6178.159539	0.859489	
6178.161539	0.899285	
6178.163540	0.939725	
6178.167539	0.986136	
6178.171539	1.073844	
6178.173540	1.174817	
6178.175540	1.223724	
6178.177540	1.277959	
6178.179539	1.330382	
6178.181539	1.388571	
6178.183539	1.450561	
6178.187539	1.512501	
6178.189539	1.596246	
6178.193540	1.596988	
6178.195541	1.597125	
6178.197540	1.597101	
6178.199539	1.597125	
6178.201540	1.597139	
6178.205539	1.597147	
6178.207540	1.597191	
6178.209539	1.597223	
6178.213540	1.597190	
6178.215541	1.597152	
6178.217539	1.597151	
6178.219543	1.597108	
6178.221540	1.597153	
6178.223540	1.597183	
6178.227540	1.597171	
6178.231540	1.597212	
6178.233539	1.597179	
6178.235540	1.597137	
6178.237540	1.597148	
6178.239540	1.597156	
6178.243539	1.597134	
6178.245539	1.597210	
6178.247539	1.597188	
6178.249539	1.597192	
6178.251544	1.597200	
6178.253540	1.597200	
6178.255541	1.597142	
6178.257540	1.597171	
6178.259540	1.597151	
6178.263539	1.597177	
6178.267539	1.597239	
6178.269541	1.597193	
6178.271539	1.597137	
6178.273539	1.597054	
6178.275541	1.597081	
6178.277539	1.597070	
6178.281539	1.597033	
6178.283541	1.597133	
6178.285540	1.597140	
6178.289540	1.597103	
6178.291539	1.597021	
6178.293540	1.597126	
6178.295540	1.597140	
6178.297540	1.597203	
6178.301539	1.597160	
6178.303540	1.597208	
6178.307540	1.597238	
6178.309541	1.597151	
6178.311539	1.597149	
6178.313540	1.597179	
6178.315539	1.597134	
6178.319539	1.597118	
6178.321539	1.597117	
6178.323539	1.597166	
6178.325540	1.597162	
6178.327540	1.597274	
6178.329540	1.597087	
6178.331540	1.597144	
6178.333539	1.597126	
6178.335540	1.597146	
6178.339539	1.597158	
6178.341540	1.597206	
6178.343539	1.597156	
6178.345540	1.597156	
6178.347540	1.597130	
6178.349540	1.597051	
6178.351540	1.596251	
6178.353546	1.545201	
6178.355539	1.423706	
6178.359539	1.293555	
6178.361540	1.053961	
6178.365540	0.931530	
6178.367540	0.694635	
6178.369539	0.573121	
6178.371540	0.451998	
6178.373539	0.330998	
6178.377539	0.209416	
6178.379540	-0.053057	
6178.381541	-0.179186	
6178.385540	-0.303102	
6178.387540	-0.541359	
6178.389540	-0.667711	
6178.391540	-0.793710	
6178.393539	-0.920465	
6178.397539	-1.047472	
6178.399540	-1.289052	
6178.403540	-1.418079	
6178.405540	-1.646469	
6178.407539	-1.663842	
6178.409540	-1.664040	
6178.411540	-1.664224	
6178.413540	-1.664321	
6178.415540	-1.664537	
6178.417540	-1.664695	
6178.419540	-1.664846	
6178.421540	-1.664973	
6178.425540	-1.665046	
6178.427540	-1.665284	
6178.429539	-1.665338	
6178.431541	-1.665376	
6178.433540	-1.665385	
6178.437539	-1.665356	
6178.439539	-1.665331	
6178.441539	-1.665344	
6178.445540	-1.665389	
6178.447540	-1.665362	
6178.449540	-1.665385	
6178.451540	-1.665393	
6178.453541	-1.665360	
6178.457539	-1.665364	
6178.461539	-1.665262	
6178.463540	-1.665331	
6178.465539	-1.665407	
6178.467539	-1.665381	
6178.469539	-1.665346	
6178.471539	-1.665412	
6178.475539	-1.665373	
6178.477540	-1.665326	
6178.479540	-1.665336	
